taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	namePublishedInID	scientificName	acceptedNameUsage	parentNameUsage	namePublishedIn	namePublishedInYear	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	scientificNameAuthorship	nomenclaturalCode	taxonomicStatus	modified	bibliographicCitation	references	rights	rightsHolder	datasetName
167115	urn:lsid:marinespecies.org:taxname:167115	167115	167114		Corvoheteromeyenia australis	Corvoheteromeyenia australis	Corvoheteromeyenia	Bonetto, A.A.; Ezcurra De Drago, I.D. (1966). Nuevos aportes alconocimiento de las esponjas argentinas. <em>Physis.</em> 26(71): 129-140.	1966	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Corvoheteromeyenia		australis		Species	(Bonetto & Ezcurra de Drago, 1966)	ICZN	accepted	2010-04-10	van Soest, R. (2015). Corvoheteromeyenia australis (Bonetto & Ezcurra de Drago, 1966). In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=167115	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=167115			
167116	urn:lsid:marinespecies.org:taxname:167116	167116	167114		Corvoheteromeyenia heterosclera	Corvoheteromeyenia heterosclera	Corvoheteromeyenia	Ezcurra De Drago, I. 1974. Las especies sudamericanas de <i>Corvomeyenia</i> Weltner (Porifera, Spongillidae). Physis (sér. B) 33(87):233-240.	1974	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Corvoheteromeyenia		heterosclera		Species	(Ezcurra de Drago, 1974)	ICZN	accepted	2010-04-10	van Soest, R. (2015). Corvoheteromeyenia heterosclera (Ezcurra de Drago, 1974). In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=167116	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=167116			
167117	urn:lsid:marinespecies.org:taxname:167117	167117	167108		Corvospongilla	Corvospongilla	Spongillidae	Annandale, N. 1911b. Freshwater Sponges, Hydroids and Polyzoa. Porifera. Pp. 27-126, 241-245, pls I-II. <i>In</i>: Shipley, A.E. (Ed.), Fauna of British India, including Ceylon and Burma. (Taylor and Francis: London): i-viii, 1-251.	1911	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Corvospongilla				Genus	Annandale, 1911	ICZN	accepted	2010-06-18	van Soest, R.; Manconi, R. (2015). Corvospongilla Annandale, 1911. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=167117	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=167117			
167118	urn:lsid:marinespecies.org:taxname:167118	167118	167117		Corvospongilla boehmi	Corvospongilla boehmi	Corvospongilla	Hilgendorf, F. 1883a. Süsswasserschwämme aus Centralafrika, gesammeltvon Dr R. Böhm im Ugalla-Fluss beim Tanganyika-See. Sitzungs-Berichte der Gesellschaft für Naturforschenden Freunde Berlin: 87-90.	1883	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Corvospongilla		boehmi		Species	(Hilgendorf, 1883)	ICZN	accepted	2008-08-08	Manconi, R. (2015). Corvospongilla boehmi (Hilgendorf, 1883). In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=167118	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=167118			
167119	urn:lsid:marinespecies.org:taxname:167119	167119	167117		Corvospongilla burmanica	Corvospongilla burmanica	Corvospongilla	Kirkpatrick, R. 1908b. Description of a new variety of <i>Spongillaloricata</i>,Weltner. Records of the Indian Museum 2(1): 97-99, pl. IX.	1908	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Corvospongilla		burmanica		Species	(Kirkpatrick, 1908)	ICZN	accepted	2010-04-11	van Soest, R. (2015). Corvospongilla burmanica (Kirkpatrick, 1908). In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=167119	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=167119			
167120	urn:lsid:marinespecies.org:taxname:167120	167120	167117		Corvospongilla caunteri	Corvospongilla caunteri	Corvospongilla	Annandale, N. 1911b. Freshwater Sponges, Hydroids and Polyzoa. Porifera. Pp. 27-126, 241-245, pls I-II. <i>In</i>: Shipley, A.E. (Ed.), Fauna of British India, including Ceylon and Burma. (Taylor and Francis: London): i-viii, 1-251.	1911	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Corvospongilla		caunteri		Species	Annandale, 1911	ICZN	accepted	2010-04-11	van Soest, R. (2015). Corvospongilla caunteri Annandale, 1911. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=167120	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=167120			
167121	urn:lsid:marinespecies.org:taxname:167121	167121	167117		Corvospongilla lapidosa	Corvospongilla lapidosa	Corvospongilla	Annandale, N. 1908a. Notes on Freshwater Sponges. VIII. Preliminary Notice of a Collection from the Western India, with descriptions of two New Species. Records of the Indian Museum 2(1): 25-28.	1908	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Corvospongilla		lapidosa		Species	(Annandale, 1908)	ICZN	accepted	2010-04-11	van Soest, R. (2015). Corvospongilla lapidosa (Annandale, 1908). In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php/aphia.php?p=taxdetails&id=167121	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=167121			
167122	urn:lsid:marinespecies.org:taxname:167122	167122	167117		Corvospongilla loricata	Corvospongilla loricata	Corvospongilla	Weltner, W. (1895). Spongillidenstudien III. Katalog und Verbreitung der bekannten Süsswasserschwämme. <em>Archiv für Naturgeschichte.</em> 61(1):114-144.	1895	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Corvospongilla		loricata		Species	(Weltner, 1895)	ICZN	accepted	2010-04-11	van Soest, R. (2015). Corvospongilla loricata (Weltner, 1895). In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=167122	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=167122			
167123	urn:lsid:marinespecies.org:taxname:167123	167123	167117		Corvospongilla mesopotamica	Corvospongilla mesopotamica	Corvospongilla	Manconi R., Pronzato R., 2004. The genus Corvospongilla Annandale (Haplosclerida, Spongillina, Spongillidae) with description of a new species from eastern Mesopotamia, Iraq. Arch. Hydrobiol. Suppl., Monogr. Stud. 151(1-2): 161-189.  	2004	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Corvospongilla		mesopotamica		Species	Manconi & Pronzato, 2004	ICZN	accepted	2010-04-11	van Soest, R. (2015). Corvospongilla mesopotamica Manconi & Pronzato, 2004. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=167123	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=167123			
167124	urn:lsid:marinespecies.org:taxname:167124	167124	167117		Corvospongilla micramphidiscoides	Corvospongilla micramphidiscoides	Corvospongilla	Weltner, W. 1913. Süsswasserschwämme (Spongillidae) der Deutschen Zentralafrika - Expedition 1907-1908. Wissenschaftliche Ergebnisse der Deutschen Antarktischen Expedition 1938-39. Hamburg 12: 475-485.	1913	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Corvospongilla		micramphidiscoides		Species	Weltner, 1913	ICZN	accepted	2010-04-11	van Soest, R. (2015). Corvospongilla micramphidiscoides Weltner, 1913. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=167124	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=167124			
167125	urn:lsid:marinespecies.org:taxname:167125	167125	167117		Corvospongilla novaeterrae	Corvospongilla novaeterrae	Corvospongilla	Potts, E. 1886. Freshwater Sponges from Newfoundland: A new Species. Proceedings of the Academy of Natural Sciences of Philadelphia 1886: 227-230.	1886	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Corvospongilla		novaeterrae		Species	(Potts, 1886)	ICZN	accepted	2010-04-11	van Soest, R. (2015). Corvospongilla novaeterrae (Potts, 1886). In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=167125	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=167125			
167126	urn:lsid:marinespecies.org:taxname:167126	167126	167117		Corvospongilla scabrispiculis	Corvospongilla scabrispiculis	Corvospongilla	Annandale, N. 1913a. Notes on Freshwater Sponges. XV. Sponges from shells of the genus <i>Aetheria</i>. Records of the Indian Museum 9: 237-240.	1913	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Corvospongilla		scabrispiculis		Species	Annandale, 1913	ICZN	accepted	2008-08-08	Manconi, R. (2015). Corvospongilla scabrispiculis Annandale, 1913. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=167126	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=167126			
167127	urn:lsid:marinespecies.org:taxname:167127	167127	167117		Corvospongilla seckti	Corvospongilla seckti	Corvospongilla	Bonetto, A.A.; Ezcurra De Drago, I.D. (1966). Nuevos aportes alconocimiento de las esponjas argentinas. <em>Physis.</em> 26(71): 129-140.	1966	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Corvospongilla		seckti		Species	Bonetto & Ezcurra de Drago, 1966	ICZN	accepted	2010-06-17	van Soest, R. (2015). Corvospongilla seckti Bonetto & Ezcurra de Drago, 1966. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=167127	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=167127			
167128	urn:lsid:marinespecies.org:taxname:167128	167128	167117		Corvospongilla ultima	Corvospongilla ultima	Corvospongilla	Annandale, N. 1910a. Notes on Freshwater Sponges. XII. Description of a new species from Cape Comorin. Records of the Indian Museum 5: 31.	1910	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Corvospongilla		ultima		Species	(Annandale, 1910)	ICZN	accepted	2010-04-11	van Soest, R. (2015). Corvospongilla ultima (Annandale, 1910). In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=167128	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=167128			
167129	urn:lsid:marinespecies.org:taxname:167129	167129	167117		Corvospongilla victoriae	Corvospongilla victoriae	Corvospongilla	Annandale, N. 1914b. Spongillidae. <i>In</i>: Michaelsen, J.W., Beiträge zur Kenntnis der Land- und Susswasserfauna Deutsch-Sudwestafrikas.(Hamburg): 235-249, pl. VI.	1914	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Corvospongilla		victoriae		Species	Annandale, 1914	ICZN	accepted	2010-04-11	van Soest, R. (2015). Corvospongilla victoriae Annandale, 1914. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=167129	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=167129			
167130	urn:lsid:marinespecies.org:taxname:167130	167127	167117		Corvospongilla volkmeri	Corvospongilla seckti	Corvospongilla	De_Rosa_Barbosa, R. 1988. <i>Corvospongilla volkmeri</i> sp.n. e registro de <i>Corvospongilla seckti</i> Bonetto & Ezcurra de Drago, 1966 no Brasil (Porifera, Spongillidae). Iheringia (Zoologia) (67): 109-122.	1988	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Corvospongilla		volkmeri		Species	de Rosa Barbosa, 1988	ICZN	unaccepted	2013-10-03	van Soest, R. (2015). Corvospongilla volkmeri de Rosa Barbosa, 1988. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=167130	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=167130			
167131	urn:lsid:marinespecies.org:taxname:167131	167131	167117		Corvospongilla zambesiana	Corvospongilla zambesiana	Corvospongilla	Kirkpatrick, R. 1906. Zoological Results of the Third TanganyikaExpedition conducted by Dr. W.A. Cunnington, 1904-1905. Report on the Porifera, with notes on species from the Nile and Zambesi. Proceedingsof the Zoological Society of London 1: 218-227, pls XV-XVII.	1906	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Corvospongilla		zambesiana		Species	(Kirkpatrick, 1906)	ICZN	accepted	2010-04-11	van Soest, R. (2015). Corvospongilla zambesiana (Kirkpatrick, 1906). In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=167131	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=167131			
																												
167133	urn:lsid:marinespecies.org:taxname:167133	167133	167132		Dosilia brouni	Dosilia brouni	Dosilia	Kirkpatrick, R. 1906. Zoological Results of the Third TanganyikaExpedition conducted by Dr. W.A. Cunnington, 1904-1905. Report on the Porifera, with notes on species from the Nile and Zambesi. Proceedingsof the Zoological Society of London 1: 218-227, pls XV-XVII.	1906	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Dosilia		brouni		Species	(Kirkpatrick, 1906)	ICZN	accepted	2010-06-05	van Soest, R.; Manconi, R. (2015). Dosilia brouni (Kirkpatrick, 1906). In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=167133	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=167133			
167134	urn:lsid:marinespecies.org:taxname:167134	167134	167132		Dosilia palmeri	Dosilia palmeri	Dosilia	Potts, E. 1885b. Freshwater Sponges from Mexico. Proceedings of the United States National Museum 8: 587-589.	1885	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Dosilia		palmeri		Species	(Potts, 1885)	ICZN	accepted	2010-04-19	van Soest, R. (2015). Dosilia palmeri (Potts, 1885). In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=167134	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=167134			
167135	urn:lsid:marinespecies.org:taxname:167135	167135	167132		Dosilia plumosa	Dosilia plumosa	Dosilia	Carter, H.J. 1849. A descriptive Account of the Freshwater Sponges (genus <i>Spongilla</i>) in the Island of Bombay, with Observations on their Structure and Development. Annals and Magazine of Natural History (2)4(20): 81-100, pls III-V.	1849	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Dosilia		plumosa		Species	(Carter, 1849)	ICZN	accepted	2010-04-19	van Soest, R. (2015). Dosilia plumosa (Carter, 1849). In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php/aphia.php?p=taxdetails&id=167135	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=167135			
167136	urn:lsid:marinespecies.org:taxname:167136	167136	167132		Dosilia radiospiculata	Dosilia radiospiculata	Dosilia	Mills, H. 1888. A new Freshwater Sponge. <i>Heteromeyenia radiospiculata</i> n.sp. Annals and Magazine of Natural History (6) 1(4):313-314.	1888	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Dosilia		radiospiculata		Species	(Mills, 1888)	ICZN	accepted	2010-04-19	van Soest, R. (2015). Dosilia radiospiculata (Mills, 1888). In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=167136	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=167136			
167137	urn:lsid:marinespecies.org:taxname:167137	167137	167108		Duosclera	Duosclera	Spongillidae	Reiswig, H.M.; Ricciardi, A. 1993a. Resolution of the Taxonomic Status of the Freshwater Sponges <i>Eunapius mackayi</i>, <i>E. igloviformis</i>, and <i>Spongilla johanseni</i> (Porifera: Spongillidae). Transactions of the American Microscopical Society 112(4): 262-279.	1993	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Duosclera				Genus	Reiswig & Ricciardi, 1993	ICZN	accepted	2010-05-23	van Soest, R. (2015). Duosclera Reiswig & Ricciardi, 1993. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=167137	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=167137			
167138	urn:lsid:marinespecies.org:taxname:167138	167138	167137		Duosclera mackayi	Duosclera mackayi	Duosclera	Carter, H.J. 1885f. Note on <i>Spongilla fragilis</i>, Leidy, and a new Species of <i>Spongilla</i> from Nova Scotia. Annals and Magazine of Natural History(5) 15(85): 18-20.	1885	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Duosclera		mackayi		Species	(Carter, 1885)	ICZN	accepted	2010-05-23	van Soest, R. (2015). Duosclera mackayi (Carter, 1885). In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php/aphia.php?p=taxdetails&id=167138	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=167138			
167141	urn:lsid:marinespecies.org:taxname:167141	167141	167108	10.5962/bhl.title.11172	Ephydatia	Ephydatia	Spongillidae	Lamouroux, J. V. F. 1816. Histoire des polypiers coralligènes flexibles, vulgairement nommés zoophytes. F. Poisson, Caen. pp. i-xxxiv, 1-560, pls 1-19.	1816	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Ephydatia				Genus	Lamouroux, 1816	ICZN	accepted	2010-06-06	van Soest, R.; Manconi, R. (2015). Ephydatia Lamouroux, 1816. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=167141	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=167141			
167143	urn:lsid:marinespecies.org:taxname:167143	167143	167141		Ephydatia facunda	Ephydatia facunda	Ephydatia	Weltner, W. (1895). Spongillidenstudien III. Katalog und Verbreitung der bekannten Süsswasserschwämme. <em>Archiv für Naturgeschichte.</em> 61(1):114-144.	1895	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Ephydatia		facunda		Species	Weltner, 1895	ICZN	accepted	2010-06-05	van Soest, R. (2015). Ephydatia facunda Weltner, 1895. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=167143	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=167143			
